0, 97887, 96913, 338, 39, 186.12, 2587
1, 97887, 97149, 102, 46, 180.82, 2587
2, 97887, 96913, 338, 55, 190.58, 2587
3, 97887, 97097, 145, 65, 195.48, 2587
