0, 97887, 96913, 338, 42, 203.51, 2580
1, 97887, 97149, 102, 49, 200.47, 2542
2, 97887, 96913, 338, 55, 209.01, 2587
3, 97887, 97097, 145, 64, 214.12, 2580
