0, 97887, 96913, 338, 41, 164.29, 2587
1, 97887, 97149, 102, 47, 162.46, 2542
2, 97887, 96913, 338, 55, 162.06, 2587
3, 97887, 97097, 145, 62, 180.69, 2587
