0, 97887, 96873, 378, 38, 190.76, 2580
1, 97887, 96949, 302, 44, 187.70, 2527
2, 97887, 96873, 378, 52, 192.58, 2587
3, 97887, 96997, 245, 59, 199.23, 2580
