0, 97887, 95855, 1396, 40, 206.68, 2542
1, 97887, 95931, 1320, 45, 191.16, 2527
2, 97887, 95855, 1396, 48, 196.70, 2572
3, 97887, 95939, 1303, 53, 201.06, 2535
