0, 97887, 96857, 394, 41, 186.97, 2565
1, 97887, 96933, 318, 48, 184.73, 2557
2, 97887, 96857, 394, 56, 196.22, 2587
3, 97887, 96981, 261, 62, 202.79, 2565
